time,status,err_px_x,err_px_y,err_deg_x,err_deg_y,pan_target,tilt_target,pan_angle,tilt_angle,confidence,fps
21.545,TRACKING,-63,78,-3.25,4.02,10.00,125.00,10.00,125.00,0.907,28.3
21.581,TRACKING,-68,78,-3.51,4.02,10.00,125.00,10.00,125.00,0.914,28.2
21.617,TRACKING,-73,79,-3.76,4.07,10.67,125.00,10.00,125.00,0.917,28.2
21.653,TRACKING,-78,76,-4.02,3.92,11.43,125.00,10.67,125.00,0.919,28.2
21.690,TRACKING,-84,78,-4.33,4.02,12.28,125.00,11.43,125.00,0.923,28.0
21.731,TRACKING,-85,79,-4.38,4.07,13.18,125.00,12.28,125.00,0.922,27.7
21.770,TRACKING,-87,82,-4.49,4.23,14.14,125.00,13.18,125.00,0.925,27.5
21.811,TRACKING,-87,82,-4.49,4.23,15.14,125.00,14.14,125.00,0.923,27.2
21.854,TRACKING,-85,82,-4.38,4.23,16.17,125.00,15.14,125.00,0.921,26.7
21.900,TRACKING,-75,84,-3.87,4.33,17.18,125.00,16.17,125.00,0.919,26.3
21.946,TRACKING,-67,86,-3.45,4.43,18.16,125.00,17.18,125.00,0.922,25.8
21.993,TRACKING,-63,83,-3.25,4.28,19.09,125.00,18.16,125.00,0.918,25.4
22.040,TRACKING,-58,82,-2.99,4.23,19.98,125.00,19.09,125.00,0.921,24.9
22.088,TRACKING,-45,82,-2.32,4.23,20.79,125.00,19.98,125.00,0.915,24.5
22.138,TRACKING,-40,83,-2.06,4.28,21.53,125.00,20.79,125.00,0.925,24.1
22.187,TRACKING,-32,81,-1.65,4.17,22.19,125.00,21.53,125.00,0.916,23.7
22.236,TRACKING,-21,80,-1.08,4.12,22.19,125.00,22.19,125.00,0.925,23.4
22.286,TRACKING,-27,80,-1.39,4.12,22.19,125.00,22.19,125.00,0.920,23.0
22.336,TRACKING,-31,79,-1.60,4.07,22.19,125.00,22.19,125.00,0.923,22.7
22.384,TRACKING,-35,81,-1.80,4.17,22.19,125.00,22.19,125.00,0.925,22.5
22.435,TRACKING,-40,80,-2.06,4.12,22.19,125.00,22.19,125.00,0.922,22.2
22.485,TRACKING,-47,77,-2.42,3.97,22.19,125.00,22.19,125.00,0.922,22.1
22.535,TRACKING,-53,79,-2.73,4.07,22.19,125.00,22.19,125.00,0.922,21.8
22.586,TRACKING,-55,76,-2.84,3.92,22.19,125.00,22.19,125.00,0.917,21.6
22.635,TRACKING,-58,77,-2.99,3.97,22.83,125.00,22.19,125.00,0.921,21.5
22.686,TRACKING,-60,78,-3.09,4.02,23.50,125.00,22.83,125.00,0.920,21.3
22.735,TRACKING,-59,78,-3.04,4.02,24.19,125.00,23.50,125.00,0.919,21.2
22.785,TRACKING,-58,82,-2.99,4.23,24.90,125.00,24.19,125.00,0.918,21.1
22.836,TRACKING,-57,83,-2.94,4.28,25.61,125.00,24.90,125.00,0.919,20.9
22.885,TRACKING,-43,85,-2.22,4.38,26.29,125.00,25.61,125.00,0.916,20.9
22.935,TRACKING,-31,85,-1.60,4.38,26.29,125.00,26.29,125.00,0.922,20.8
22.985,TRACKING,-24,91,-1.24,4.69,26.29,125.00,26.29,125.00,0.919,20.7
23.036,TRACKING,-23,94,-1.19,4.84,26.29,125.00,26.29,125.00,0.920,20.6
23.086,TRACKING,-22,98,-1.13,5.05,26.29,125.00,26.29,125.00,0.926,20.6
23.136,TRACKING,-24,100,-1.24,5.15,26.29,125.00,26.29,125.00,0.930,20.5
23.187,TRACKING,-24,102,-1.24,5.26,26.29,125.00,26.29,125.00,0.929,20.4
23.238,TRACKING,-26,106,-1.34,5.46,26.29,125.00,26.29,125.00,0.923,20.3
23.288,TRACKING,-26,107,-1.34,5.51,26.29,125.00,26.29,125.00,0.919,20.3
23.338,TRACKING,-26,112,-1.34,5.77,26.29,125.00,26.29,125.00,0.913,20.3
23.388,TRACKING,-28,122,-1.44,6.29,26.29,125.00,26.29,125.00,0.908,20.2
23.438,TRACKING,-28,126,-1.44,6.49,26.29,125.00,26.29,125.00,0.914,20.2
23.483,TRACKING,-27,130,-1.39,6.70,26.29,125.00,26.29,125.00,0.910,20.4
23.528,TRACKING,-28,132,-1.44,6.80,26.29,125.00,26.29,125.00,0.917,20.6
23.568,TRACKING,-30,136,-1.55,7.01,26.29,125.00,26.29,125.00,0.913,21.0
23.608,TRACKING,-28,142,-1.44,7.32,26.29,125.00,26.29,125.00,0.910,21.4
23.647,TRACKING,-29,145,-1.50,7.47,26.29,125.00,26.29,125.00,0.907,21.9
23.685,TRACKING,-27,150,-1.39,7.73,26.29,125.00,26.29,125.00,0.913,22.3
23.723,TRACKING,-27,154,-1.39,7.94,26.29,125.00,26.29,125.00,0.913,22.7
23.760,TRACKING,-28,158,-1.44,8.14,26.29,125.00,26.29,125.00,0.916,23.1
23.798,TRACKING,-27,160,-1.39,8.24,26.29,125.00,26.29,125.00,0.920,23.5
23.834,TRACKING,-27,162,-1.39,8.35,26.29,125.00,26.29,125.00,0.925,23.9
23.869,TRACKING,-29,166,-1.50,8.55,26.29,125.00,26.29,125.00,0.929,24.4
23.906,TRACKING,-30,169,-1.55,8.71,26.29,125.00,26.29,125.00,0.928,24.6
23.941,TRACKING,-30,171,-1.55,8.81,26.29,125.00,26.29,125.00,0.929,25.0
23.977,TRACKING,-29,175,-1.50,9.02,26.29,125.00,26.29,125.00,0.926,25.3
24.012,TRACKING,-30,178,-1.55,9.17,26.29,125.00,26.29,125.00,0.921,25.6
24.049,TRACKING,-31,179,-1.60,9.22,26.29,125.00,26.29,125.00,0.917,25.8
24.084,TRACKING,-30,185,-1.55,9.53,26.29,125.00,26.29,125.00,0.920,26.1
24.119,TRACKING,-30,187,-1.55,9.64,26.29,125.00,26.29,125.00,0.921,26.3
24.156,TRACKING,-30,191,-1.55,9.84,26.29,125.00,26.29,125.00,0.922,26.4
24.191,TRACKING,-30,193,-1.55,9.94,26.29,125.00,26.29,125.00,0.924,26.6
24.226,TRACKING,-28,195,-1.44,10.05,26.29,125.00,26.29,125.00,0.928,26.8
24.261,TRACKING,-28,199,-1.44,10.25,26.29,125.00,26.29,125.00,0.931,27.0
24.297,TRACKING,-28,201,-1.44,10.36,26.29,125.00,26.29,125.00,0.928,27.0
24.332,TRACKING,-28,204,-1.44,10.51,26.29,125.00,26.29,125.00,0.927,27.2
24.367,TRACKING,-27,206,-1.39,10.61,26.29,125.00,26.29,125.00,0.925,27.3
24.403,TRACKING,-27,208,-1.39,10.72,26.29,125.00,26.29,125.00,0.924,27.4
24.438,TRACKING,-27,210,-1.39,10.82,26.29,125.00,26.29,125.00,0.923,27.5
24.474,TRACKING,-27,211,-1.39,10.87,26.29,125.00,26.29,125.00,0.921,27.5
24.510,TRACKING,-26,212,-1.34,10.92,26.29,125.00,26.29,125.00,0.923,27.5
24.545,TRACKING,-27,214,-1.39,11.03,26.29,125.00,26.29,125.00,0.923,27.6
24.580,TRACKING,-27,216,-1.39,11.13,26.29,125.00,26.29,125.00,0.924,27.8
24.614,TRACKING,-27,217,-1.39,11.18,26.29,125.00,26.29,125.00,0.924,27.9
24.649,TRACKING,-26,219,-1.34,11.28,26.29,125.00,26.29,125.00,0.924,28.0
24.684,TRACKING,-26,221,-1.34,11.39,26.29,125.00,26.29,125.00,0.927,28.0
24.720,TRACKING,-28,224,-1.44,11.54,26.29,125.00,26.29,125.00,0.930,28.1
24.755,TRACKING,-26,227,-1.34,11.70,26.29,125.00,26.29,125.00,0.935,28.1
24.790,TRACKING,-28,229,-1.44,11.80,26.29,125.00,26.29,125.00,0.933,28.1
24.825,TRACKING,-28,231,-1.44,11.90,26.29,125.00,26.29,125.00,0.935,28.2
24.860,TRACKING,-28,235,-1.44,12.11,26.29,125.00,26.29,125.00,0.933,28.2
24.895,TRACKING,-29,236,-1.50,12.16,26.29,125.00,26.29,125.00,0.930,28.2
24.930,TRACKING,-29,238,-1.50,12.26,26.29,125.00,26.29,125.00,0.928,28.3
24.965,TRACKING,-29,240,-1.50,12.37,26.29,125.00,26.29,125.00,0.930,28.3
25.000,TRACKING,-29,243,-1.50,12.52,26.29,125.00,26.29,125.00,0.925,28.3
25.035,TRACKING,-28,246,-1.44,12.68,26.29,125.00,26.29,125.00,0.926,28.3
25.071,TRACKING,-27,248,-1.39,12.78,26.29,125.00,26.29,125.00,0.924,28.3
25.106,TRACKING,-28,252,-1.44,12.98,26.29,125.00,26.29,125.00,0.922,28.4
25.141,TRACKING,-28,254,-1.44,13.09,26.29,125.00,26.29,125.00,0.923,28.4
25.176,TRACKING,-27,256,-1.39,13.19,26.29,125.00,26.29,125.00,0.924,28.4
25.211,TRACKING,-25,258,-1.29,13.29,26.29,125.00,26.29,125.00,0.927,28.4
25.246,TRACKING,-26,259,-1.34,13.35,26.29,125.00,26.29,125.00,0.926,28.4
25.281,TRACKING,-27,263,-1.39,13.55,26.29,125.00,26.29,125.00,0.928,28.4
25.315,TRACKING,-27,265,-1.39,13.65,26.29,125.00,26.29,125.00,0.925,28.5
25.350,TRACKING,-28,266,-1.44,13.71,26.29,125.00,26.29,125.00,0.924,28.5
25.385,TRACKING,-28,266,-1.44,13.71,26.29,125.00,26.29,125.00,0.925,28.5
25.420,TRACKING,-29,266,-1.50,13.71,26.29,125.00,26.29,125.00,0.925,28.6
25.455,TRACKING,-27,265,-1.39,13.65,26.29,125.00,26.29,125.00,0.925,28.6
25.490,TRACKING,-28,262,-1.44,13.50,26.29,125.00,26.29,125.00,0.923,28.6
25.525,TRACKING,-27,259,-1.39,13.35,26.29,125.00,26.29,125.00,0.925,28.5
25.560,TRACKING,-28,256,-1.44,13.19,26.29,125.00,26.29,125.00,0.924,28.6
25.594,TRACKING,-28,252,-1.44,12.98,26.29,125.00,26.29,125.00,0.922,28.6
25.629,TRACKING,-29,249,-1.50,12.83,26.29,125.00,26.29,125.00,0.925,28.6
25.664,TRACKING,-31,238,-1.60,12.26,26.29,125.00,26.29,125.00,0.926,28.7
25.698,TRACKING,-30,231,-1.55,11.90,26.29,125.00,26.29,125.00,0.926,28.7
25.733,TRACKING,-30,224,-1.55,11.54,26.29,125.00,26.29,125.00,0.923,28.6
25.769,TRACKING,-31,213,-1.60,10.98,26.29,125.00,26.29,125.00,0.911,28.6
25.804,TRACKING,-31,201,-1.60,10.36,26.29,125.00,26.29,125.00,0.903,28.6
25.838,TRACKING,-34,192,-1.75,9.89,26.29,125.00,26.29,125.00,0.907,28.6
25.873,TRACKING,-35,177,-1.80,9.12,26.29,125.00,26.29,125.00,0.900,28.6
25.908,TRACKING,-38,165,-1.96,8.50,26.29,125.00,26.29,125.00,0.899,28.7
25.943,TRACKING,-38,156,-1.96,8.04,26.29,125.00,26.29,125.00,0.890,28.6
25.978,TRACKING,-40,144,-2.06,7.42,26.29,125.00,26.29,125.00,0.893,28.6
26.013,TRACKING,-43,139,-2.22,7.16,26.29,125.00,26.29,125.00,0.901,28.6
26.048,TRACKING,-45,132,-2.32,6.80,26.29,125.00,26.29,125.00,0.899,28.6
26.083,TRACKING,-49,130,-2.53,6.70,26.29,125.00,26.29,125.00,0.902,28.7
26.118,TRACKING,-50,128,-2.58,6.60,26.29,125.00,26.29,125.00,0.900,28.6
26.152,TRACKING,-54,126,-2.78,6.49,26.29,125.00,26.29,125.00,0.905,28.7
26.187,TRACKING,-60,125,-3.09,6.44,26.93,125.00,26.29,125.00,0.895,28.7
26.222,TRACKING,-67,126,-3.45,6.49,27.64,125.00,26.93,125.00,0.899,28.7
26.257,TRACKING,-73,124,-3.76,6.39,28.40,125.00,27.64,125.00,0.890,28.7
26.293,TRACKING,-78,123,-4.02,6.34,29.22,125.00,28.40,125.00,0.882,28.6
26.328,TRACKING,-83,125,-4.28,6.44,30.11,125.00,29.22,125.00,0.888,28.6
26.363,TRACKING,-79,121,-4.07,6.23,31.02,125.00,30.11,125.00,0.884,28.5
26.399,TRACKING,-78,119,-4.02,6.13,31.96,125.00,31.02,125.00,0.859,28.5
26.434,TRACKING,-80,118,-4.12,6.08,32.93,125.00,31.96,125.00,0.848,28.5
26.470,TRACKING,-85,118,-4.38,6.08,33.92,125.00,32.93,125.00,0.878,28.4
26.506,TRACKING,-90,116,-4.64,5.98,34.96,125.00,33.92,125.00,0.881,28.4
26.541,TRACKING,-93,115,-4.80,5.93,36.04,125.00,34.96,125.00,0.872,28.4
26.577,TRACKING,-91,113,-4.69,5.82,37.15,125.00,36.04,125.00,0.871,28.3
26.613,TRACKING,-90,116,-4.64,5.98,38.26,125.00,37.15,125.00,0.875,28.3
26.648,TRACKING,-86,117,-4.43,6.03,39.38,125.00,38.26,125.00,0.884,28.3
26.683,TRACKING,-69,117,-3.56,6.03,40.44,125.00,39.38,125.00,0.884,28.3
26.719,TRACKING,-67,119,-3.45,6.13,41.45,125.00,40.44,125.00,0.893,28.3
26.755,TRACKING,-57,121,-2.94,6.23,42.39,125.00,41.45,125.00,0.899,28.3
26.790,TRACKING,-41,121,-2.11,6.23,43.23,125.00,42.39,125.00,0.900,28.2
26.826,TRACKING,-32,123,-1.65,6.34,43.97,125.00,43.23,125.00,0.897,28.2
26.861,TRACKING,-26,126,-1.34,6.49,44.60,125.00,43.97,125.00,0.905,28.2
26.897,TRACKING,-20,129,-1.03,6.65,44.60,125.00,44.60,125.00,0.893,28.2
26.933,TRACKING,-9,135,-0.46,6.96,44.60,125.00,44.60,125.00,0.901,28.2
26.968,TRACKING,-1,138,-0.05,7.11,44.60,125.00,44.60,125.00,0.900,28.2
27.003,TRACKING,7,141,0.36,7.27,44.60,125.00,44.60,125.00,0.908,28.2
27.038,TRACKING,19,145,0.98,7.47,44.60,125.00,44.60,125.00,0.891,28.2
27.074,TRACKING,25,150,1.29,7.73,44.60,125.00,44.60,125.00,0.885,28.2
27.109,TRACKING,32,154,1.65,7.94,44.60,125.00,44.60,125.00,0.894,28.3
27.144,TRACKING,40,159,2.06,8.19,44.60,125.00,44.60,125.00,0.899,28.3
27.178,TRACKING,48,164,2.47,8.45,44.60,125.00,44.60,125.00,0.883,28.4
27.213,TRACKING,59,170,3.04,8.76,44.60,125.00,44.60,125.00,0.886,28.4
27.248,TRACKING,65,170,3.35,8.76,44.60,125.00,44.60,125.00,0.887,28.4
27.283,TRACKING,72,171,3.71,8.81,43.97,125.00,44.60,125.00,0.903,28.5
27.318,TRACKING,77,171,3.97,8.81,43.25,125.00,43.97,125.00,0.892,28.4
27.353,TRACKING,81,171,4.18,8.81,42.45,125.00,43.25,125.00,0.890,28.5
27.388,TRACKING,89,172,4.59,8.86,41.56,125.00,42.45,125.00,0.899,28.5
27.422,TRACKING,94,173,4.85,8.91,40.59,125.00,41.56,125.00,0.893,28.5
27.457,TRACKING,98,172,5.05,8.86,39.55,125.00,40.59,125.00,0.892,28.6
27.492,TRACKING,100,174,5.16,8.97,38.44,125.00,39.55,125.00,0.886,28.5
27.529,TRACKING,97,174,5.00,8.97,37.30,125.00,38.44,125.00,0.892,28.5
27.565,TRACKING,102,176,5.26,9.07,36.11,125.00,37.30,125.00,0.898,28.4
27.601,TRACKING,98,177,5.05,9.12,34.91,125.00,36.11,125.00,0.899,28.3
27.637,TRACKING,98,179,5.05,9.22,33.69,125.00,34.91,125.00,0.893,28.2
27.673,TRACKING,93,181,4.80,9.33,32.47,125.00,33.69,125.00,0.904,28.2
27.710,TRACKING,90,184,4.64,9.48,31.27,125.00,32.48,125.00,0.905,28.1
27.746,TRACKING,85,184,4.38,9.48,30.09,125.00,31.27,125.00,0.892,28.1
27.782,TRACKING,85,183,4.38,9.43,28.94,125.00,30.09,125.00,0.897,28.0
27.818,TRACKING,85,184,4.38,9.48,27.80,125.00,28.94,125.00,0.906,28.0
27.855,TRACKING,90,183,4.64,9.43,26.65,125.00,27.80,125.00,0.910,27.9
27.892,TRACKING,97,182,5.00,9.38,25.48,125.00,26.65,125.00,0.898,27.8
27.929,TRACKING,97,181,5.00,9.33,24.28,125.00,25.48,125.00,0.898,27.8
27.966,TRACKING,103,177,5.31,9.12,23.06,125.00,24.28,125.00,0.906,27.7
28.003,TRACKING,109,170,5.62,8.76,21.78,125.00,23.07,125.00,0.894,27.6
28.039,TRACKING,109,158,5.62,8.14,20.47,125.00,21.78,125.00,0.891,27.6
28.075,TRACKING,112,143,5.77,7.37,19.13,125.00,20.47,125.00,0.894,27.6
28.110,TRACKING,109,124,5.62,6.39,17.78,125.00,19.26,125.00,0.902,27.7
28.146,TRACKING,98,110,5.05,5.67,16.44,125.00,17.78,125.00,0.901,27.8
28.181,TRACKING,94,85,4.85,4.38,15.14,125.00,16.44,125.00,0.893,27.8
28.216,TRACKING,83,74,4.28,3.81,13.89,125.00,15.14,125.00,0.891,27.9
28.251,TRACKING,72,63,3.71,3.25,12.72,125.00,13.93,125.00,0.884,27.9
28.287,TRACKING,71,50,3.66,2.58,11.61,125.00,12.72,125.00,0.889,28.0
28.322,TRACKING,67,43,3.45,2.22,10.56,125.00,11.61,125.00,0.883,28.0
28.357,TRACKING,55,34,2.84,1.75,10.00,125.00,10.56,125.00,0.861,28.1
28.391,TRACKING,46,23,2.37,1.19,10.00,125.00,10.00,125.00,0.879,28.1
28.426,TRACKING,44,18,2.27,0.93,10.00,125.00,10.00,125.00,0.887,28.2
28.461,TRACKING,46,14,2.37,0.72,10.00,125.00,10.00,125.00,0.883,28.2
28.497,TRACKING,44,8,2.27,0.41,10.00,125.00,10.00,125.00,0.885,28.2
28.533,TRACKING,48,-5,2.47,-0.26,10.00,125.00,10.00,125.00,0.892,28.2
28.569,TRACKING,48,-10,2.47,-0.52,10.00,125.00,10.00,125.00,0.899,28.1
28.605,TRACKING,49,-15,2.53,-0.77,10.00,125.00,10.00,125.00,0.895,28.1
28.642,TRACKING,52,-17,2.68,-0.88,10.00,125.00,10.00,125.00,0.898,28.0
28.678,TRACKING,59,-21,3.04,-1.08,10.00,125.00,10.00,125.00,0.890,27.9
28.715,TRACKING,64,-22,3.30,-1.13,10.00,125.00,10.00,125.00,0.877,27.9
28.751,TRACKING,67,-25,3.45,-1.29,10.00,125.00,10.00,125.00,0.905,27.9
28.787,TRACKING,70,-23,3.61,-1.19,10.00,125.00,10.00,125.00,0.904,27.8
28.824,TRACKING,74,-23,3.82,-1.19,10.00,125.00,10.00,125.00,0.893,27.8
28.861,TRACKING,79,-21,4.07,-1.08,10.00,125.00,10.00,125.00,0.892,27.7
28.897,TRACKING,83,-18,4.28,-0.93,10.00,125.00,10.00,125.00,0.896,27.7
28.933,TRACKING,88,-19,4.54,-0.98,10.00,125.00,10.00,125.00,0.886,27.7
28.969,TRACKING,92,-18,4.74,-0.93,10.00,125.00,10.00,125.00,0.883,27.7
29.006,TRACKING,99,-19,5.10,-0.98,10.00,125.00,10.00,125.00,0.891,27.7
29.043,TRACKING,105,-21,5.41,-1.08,10.00,125.00,10.00,125.00,0.890,27.6
29.078,TRACKING,110,-19,5.67,-0.98,10.00,125.00,10.00,125.00,0.883,27.6
29.115,TRACKING,115,-23,5.93,-1.19,10.00,125.00,10.00,125.00,0.881,27.6
29.151,TRACKING,118,-27,6.08,-1.39,10.00,125.00,10.00,125.00,0.889,27.6
29.188,TRACKING,121,-30,6.24,-1.55,10.00,125.00,10.00,125.00,0.888,27.6
29.224,TRACKING,124,-30,6.39,-1.55,10.00,125.00,10.00,125.00,0.890,27.6
29.261,TRACKING,126,-35,6.50,-1.80,10.00,125.00,10.00,125.00,0.899,27.6
29.297,TRACKING,129,-39,6.65,-2.01,10.00,125.00,10.00,125.00,0.886,27.6
29.334,TRACKING,132,-42,6.81,-2.16,10.00,125.00,10.00,125.00,0.898,27.5
29.370,TRACKING,135,-44,6.96,-2.27,10.00,125.00,10.00,125.00,0.895,27.5
29.407,TRACKING,136,-45,7.01,-2.32,10.00,125.00,10.00,125.00,0.890,27.5
29.443,TRACKING,139,-45,7.17,-2.32,10.00,125.00,10.00,125.00,0.886,27.5
29.479,TRACKING,140,-44,7.22,-2.27,10.00,125.00,10.00,125.00,0.880,27.5
29.516,TRACKING,141,-43,7.27,-2.22,10.00,125.00,10.00,125.00,0.881,27.4
29.552,TRACKING,141,-42,7.27,-2.16,10.00,125.00,10.00,125.00,0.881,27.5
29.588,TRACKING,141,-41,7.27,-2.11,10.00,125.00,10.00,125.00,0.878,27.5
29.625,TRACKING,142,-41,7.32,-2.11,10.00,125.00,10.00,125.00,0.876,27.5
29.661,TRACKING,142,-41,7.32,-2.11,10.00,125.00,10.00,125.00,0.877,27.5
29.697,TRACKING,143,-41,7.37,-2.11,10.00,125.00,10.00,125.00,0.881,27.5
29.734,TRACKING,143,-41,7.37,-2.11,10.00,125.00,10.00,125.00,0.879,27.5
29.771,TRACKING,143,-42,7.37,-2.16,10.00,125.00,10.00,125.00,0.884,27.5
29.807,TRACKING,141,-43,7.27,-2.22,10.00,125.00,10.00,125.00,0.881,27.5
29.843,TRACKING,139,-43,7.17,-2.22,10.00,125.00,10.00,125.00,0.887,27.5
29.880,TRACKING,136,-42,7.01,-2.16,10.00,125.00,10.00,125.00,0.896,27.5
29.916,TRACKING,135,-42,6.96,-2.16,10.00,125.00,10.00,125.00,0.901,27.5
29.952,TRACKING,133,-39,6.86,-2.01,10.00,125.00,10.00,125.00,0.901,27.5
29.989,TRACKING,130,-37,6.70,-1.91,10.00,125.00,10.00,125.00,0.893,27.5
30.026,TRACKING,130,-34,6.70,-1.75,10.00,125.00,10.00,125.00,0.897,27.4
30.062,TRACKING,128,-31,6.60,-1.60,10.00,125.00,10.00,125.00,0.896,27.5
30.098,TRACKING,128,-31,6.60,-1.60,10.00,125.00,10.00,125.00,0.902,27.5
30.135,TRACKING,127,-31,6.55,-1.60,10.00,125.00,10.00,125.00,0.897,27.5
30.171,TRACKING,125,-28,6.45,-1.44,10.00,125.00,10.00,125.00,0.895,27.5
30.207,TRACKING,123,-28,6.34,-1.44,10.00,125.00,10.00,125.00,0.893,27.5
30.244,TRACKING,122,-27,6.29,-1.39,10.00,125.00,10.00,125.00,0.892,27.5
30.280,TRACKING,120,-26,6.19,-1.34,10.00,125.00,10.00,125.00,0.895,27.5
30.316,TRACKING,118,-24,6.08,-1.24,10.00,125.00,10.00,125.00,0.904,27.5
30.353,TRACKING,117,-24,6.03,-1.24,10.00,125.00,10.00,125.00,0.899,27.5
30.389,TRACKING,115,-24,5.93,-1.24,10.00,125.00,10.00,125.00,0.896,27.5
30.426,TRACKING,113,-23,5.83,-1.19,10.00,125.00,10.00,125.00,0.883,27.5
30.462,TRACKING,113,-21,5.83,-1.08,10.00,125.00,10.00,125.00,0.889,27.5
30.499,TRACKING,111,-19,5.72,-0.98,10.00,125.00,10.00,125.00,0.875,27.4
30.535,TRACKING,111,-15,5.72,-0.77,10.00,125.00,10.00,125.00,0.877,27.5
30.571,TRACKING,112,-14,5.77,-0.72,10.00,125.00,10.00,125.00,0.882,27.5
30.609,TRACKING,113,-10,5.83,-0.52,10.00,125.00,10.00,125.00,0.884,27.4
30.644,TRACKING,115,-9,5.93,-0.46,10.00,125.00,10.00,125.00,0.890,27.5
30.681,TRACKING,118,-9,6.08,-0.46,10.00,125.00,10.00,125.00,0.884,27.5
30.717,TRACKING,121,-10,6.24,-0.52,10.00,125.00,10.00,125.00,0.877,27.5
30.754,TRACKING,128,-11,6.60,-0.57,10.00,125.00,10.00,125.00,0.879,27.5
30.790,TRACKING,134,-15,6.91,-0.77,10.00,125.00,10.00,125.00,0.878,27.5
30.826,TRACKING,138,-14,7.12,-0.72,10.00,125.00,10.00,125.00,0.875,27.5
30.863,TRACKING,146,-11,7.53,-0.57,10.00,125.00,10.00,125.00,0.876,27.5
30.898,TRACKING,153,-10,7.89,-0.52,10.00,125.00,10.00,125.00,0.873,27.5
30.934,TRACKING,161,-7,8.30,-0.36,10.00,125.00,10.00,125.00,0.874,27.6
30.970,TRACKING,172,-9,8.87,-0.46,10.00,125.00,10.00,125.00,0.847,27.6
31.006,TRACKING,183,-6,9.44,-0.31,10.00,125.00,10.00,125.00,0.866,27.6
31.042,TRACKING,192,-2,9.90,-0.10,10.00,125.00,10.00,125.00,0.868,27.6
31.078,TRACKING,202,-3,10.42,-0.15,10.00,125.00,10.00,125.00,0.831,27.7
31.114,TRACKING,211,-3,10.88,-0.15,10.00,125.00,10.00,125.00,0.868,27.7
31.149,TRACKING,219,-2,11.29,-0.10,10.00,125.00,10.00,125.00,0.874,27.7
31.185,TRACKING,227,-3,11.70,-0.15,10.00,125.00,10.00,125.00,0.871,27.8
31.221,TRACKING,236,-7,12.17,-0.36,10.00,125.00,10.00,125.00,0.870,27.8
31.256,TRACKING,242,-6,12.48,-0.31,10.00,125.00,10.00,125.00,0.886,27.9
31.291,TRACKING,248,-8,12.79,-0.41,10.00,125.00,10.00,125.00,0.895,27.9
31.327,TRACKING,255,-3,13.15,-0.15,10.00,125.00,10.00,125.00,0.888,27.9
31.363,TRACKING,260,-4,13.41,-0.21,10.00,125.00,10.00,125.00,0.884,27.9
31.398,TRACKING,267,-5,13.77,-0.26,10.00,125.00,10.00,125.00,0.891,27.9
31.433,TRACKING,271,-3,13.97,-0.15,10.00,125.00,10.00,125.00,0.887,28.0
31.469,TRACKING,275,-4,14.18,-0.21,10.00,125.00,10.00,125.00,0.891,28.0
31.505,TRACKING,278,-4,14.33,-0.21,10.00,125.00,10.00,125.00,0.894,28.0
31.540,TRACKING,282,-4,14.54,-0.21,10.00,125.00,10.00,125.00,0.894,28.0
31.575,TRACKING,283,-2,14.59,-0.10,10.00,125.00,10.00,125.00,0.885,28.1
31.610,TRACKING,286,-1,14.75,-0.05,10.00,125.00,10.00,125.00,0.881,28.1
31.645,TRACKING,287,0,14.80,0.00,10.00,125.00,10.00,125.00,0.872,28.2
31.681,TRACKING,289,0,14.90,0.00,10.00,125.00,10.00,125.00,0.876,28.2
31.716,TRACKING,290,1,14.95,0.05,10.00,125.00,10.00,125.00,0.872,28.2
31.752,TRACKING,291,1,15.00,0.05,10.00,125.00,10.00,125.00,0.864,28.2
31.787,TRACKING,290,3,14.95,0.15,10.00,125.00,10.00,125.00,0.856,28.2
31.822,TRACKING,289,4,14.90,0.21,10.00,125.00,10.00,125.00,0.853,28.2
31.858,TRACKING,288,6,14.85,0.31,10.00,125.00,10.00,125.00,0.846,28.2
31.893,TRACKING,287,8,14.80,0.41,10.00,125.00,10.00,125.00,0.846,28.2
31.929,TRACKING,285,9,14.70,0.46,10.00,125.00,10.00,125.00,0.861,28.2
31.964,TRACKING,284,9,14.64,0.46,10.00,125.00,10.00,125.00,0.868,28.2
31.999,TRACKING,282,8,14.54,0.41,10.00,125.00,10.00,125.00,0.878,28.3
32.034,TRACKING,280,9,14.44,0.46,10.00,125.00,10.00,125.00,0.863,28.3
32.069,TRACKING,280,10,14.44,0.52,10.00,125.00,10.00,125.00,0.844,28.3
32.104,TRACKING,281,10,14.49,0.52,10.00,125.00,10.00,125.00,0.824,28.3
32.139,TRACKING,279,11,14.39,0.57,10.00,125.00,10.00,125.00,0.827,28.4
32.174,TRACKING,279,12,14.39,0.62,10.00,125.00,10.00,125.00,0.831,28.4
32.209,TRACKING,282,12,14.54,0.62,10.00,125.00,10.00,125.00,0.820,28.4
32.244,TRACKING,278,13,14.33,0.67,10.00,125.00,10.00,125.00,0.835,28.4
32.279,TRACKING,279,13,14.39,0.67,10.00,125.00,10.00,125.00,0.846,28.4
32.315,TRACKING,280,15,14.44,0.77,10.00,125.00,10.00,125.00,0.832,28.4
32.350,TRACKING,278,17,14.33,0.88,10.00,125.00,10.00,125.00,0.825,28.4
32.385,TRACKING,276,18,14.23,0.93,10.00,125.00,10.00,125.00,0.794,28.4
32.420,TRACKING,276,18,14.23,0.93,10.00,125.00,10.00,125.00,0.798,28.4
32.455,TRACKING,275,17,14.18,0.88,10.00,125.00,10.00,125.00,0.784,28.4
